country,year,production,lag1,lag2,lag3,rolling_3,country_code
ROU,1992,6421.296,6592.629,7697.387,8905.049,7731.688333333334,108
ROU,1993,6594.831,6421.296,6592.629,7697.387,6903.770666666666,108
ROU,1994,6618.409,6594.831,6421.296,6592.629,6536.252,108
ROU,1995,6631.81,6618.409,6594.831,6421.296,6544.845333333334,108
ROU,1996,6533.418,6631.81,6618.409,6594.831,6615.016666666666,108
ROU,1997,6420.493,6533.418,6631.81,6618.409,6594.545666666666,108
ROU,1998,6292.274,6420.493,6533.418,6631.81,6528.573666666667,108
ROU,1999,6033.238,6292.274,6420.493,6533.418,6415.3949999999995,108
ROU,2000,5865.508,6033.238,6292.274,6420.493,6248.668333333334,108
ROU,2001,5919.402,5865.508,6033.238,6292.274,6063.673333333333,108
ROU,2002,5727.571,5919.402,5865.508,6033.238,5939.382666666667,108
ROU,2003,5563.943,5727.571,5919.402,5865.508,5837.493666666666,108
ROU,2004,5302.45,5563.943,5727.571,5919.402,5736.972000000001,108
ROU,2005,5061.918,5302.45,5563.943,5727.571,5531.321333333333,108
ROU,2006,4636.775,5061.918,5302.45,5563.943,5309.436999999999,108
ROU,2007,4408.673,4636.775,5061.918,5302.45,5000.381,108
ROU,2008,4408.673,4408.673,4636.775,5061.918,4702.455333333332,108
ROU,2009,4257.253,4408.673,4408.673,4636.775,4484.706999999999,108
ROU,2010,4045.652,4257.253,4408.673,4408.673,4358.199666666666,108
ROU,2011,3955.382,4045.652,4257.253,4408.673,4237.192666666667,108
ROU,2012,3746.693,3955.382,4045.652,4257.253,4086.095666666666,108
ROU,2013,3924.321,3746.693,3955.382,4045.652,3915.909,108
ROU,2014,3846.669,3924.321,3746.693,3955.382,3875.4653333333335,108
ROU,2015,3787.46,3846.669,3924.321,3746.693,3839.227666666667,108
ROU,2016,3577.801,3787.46,3846.669,3924.321,3852.816666666666,108
ROU,2017,3421.527,3577.801,3787.46,3846.669,3737.31,108
RUS,1993,345568.468,390162.972,462067.126,516040.215,456090.1043333334,109
RUS,1994,310441.991,345568.468,390162.972,462067.126,399266.1886666666,109
RUS,1995,298256.465,310441.991,345568.468,390162.972,348724.477,109
RUS,1996,298289.63,298256.465,310441.991,345568.468,318088.9746666667,109
RUS,1997,296576.119,298289.63,298256.465,310441.991,302329.36199999996,109
RUS,1998,293614.407,296576.119,298289.63,298256.465,297707.4046666667,109
RUS,1999,294692.764,293614.407,296576.119,298289.63,296160.052,109
RUS,2000,312820.807,294692.764,293614.407,296576.119,294961.0966666667,109
RUS,2001,336378.822,312820.807,294692.764,293614.407,300375.9926666667,109
RUS,2002,366407.979,336378.822,312820.807,294692.764,314630.7976666666,109
RUS,2003,406862.922,366407.979,336378.822,312820.807,338535.86933333334,109
RUS,2004,442282.856,406862.922,366407.979,336378.822,369883.241,109
RUS,2005,451419.237,442282.856,406862.922,366407.979,405184.58566666674,109
RUS,2006,460041.063,451419.237,442282.856,406862.922,433521.6716666667,109
RUS,2007,470511.068,460041.063,451419.237,442282.856,451247.71866666665,109
RUS,2008,471813.538,470511.068,460041.063,451419.237,460657.1226666667,109
RUS,2009,479088.674,471813.538,470511.068,460041.063,467455.22300000006,109
RUS,2010,487106.499,479088.674,471813.538,470511.068,473804.4266666667,109
RUS,2011,494392.69,487106.499,479088.674,471813.538,479336.237,109
RUS,2012,499908.086,494392.69,487106.499,479088.674,486862.621,109
RUS,2013,499966.375,499908.086,494392.69,487106.499,493802.425,109
RUS,2014,505603.375,499966.375,499908.086,494392.69,498089.0503333334,109
RUS,2015,512777.007,505603.375,499966.375,499908.086,501825.9453333334,109
RUS,2016,524319.338,512777.007,505603.375,499966.375,506115.5856666667,109
RUS,2017,525084.137,524319.338,512777.007,505603.375,514233.24,109
SAU,1974,427959.777,383555.244,304859.077,241141.895,309852.072,110
SAU,1975,357224.441,427959.777,383555.244,304859.077,372124.69933333335,110
SAU,1976,434119.75,357224.441,427959.777,383555.244,389579.82066666667,110
SAU,1977,463705.127,434119.75,357224.441,427959.777,406434.656,110
SAU,1978,423155.793,463705.127,434119.75,357224.441,418349.77266666666,110
SAU,1979,480721.147,423155.793,463705.127,434119.75,440326.88999999996,110
SAU,1980,511333.695,480721.147,423155.793,463705.127,455860.689,110
SAU,1981,500792.799,511333.695,480721.147,423155.793,471736.8783333334,110
SAU,1982,331104.096,500792.799,511333.695,480721.147,497615.88033333333,110
SAU,1983,257963.079,331104.096,500792.799,511333.695,447743.53,110
SAU,1984,235915.821,257963.079,331104.096,500792.799,363286.658,110
SAU,1985,173736.457,235915.821,257963.079,331104.096,274994.33200000005,110
SAU,1986,253899.069,173736.457,235915.821,257963.079,222538.45233333335,110
SAU,1987,213665.363,253899.069,173736.457,235915.821,221183.78233333337,110
SAU,1988,257963.079,213665.363,253899.069,173736.457,213766.963,110
SAU,1989,256642.276,257963.079,213665.363,253899.069,241842.5036666667,110
SAU,1990,324358.854,256642.276,257963.079,213665.363,242756.90600000005,110
SAU,1991,416713.497,324358.854,256642.276,257963.079,279654.73633333336,110
SAU,1992,426270.018,416713.497,324358.854,256642.276,332571.54233333335,110
SAU,1993,418877.583,426270.018,416713.497,324358.854,389114.12299999996,110
SAU,1994,405567.948,418877.583,426270.018,416713.497,420620.366,110
SAU,1995,406253.75,405567.948,418877.583,426270.018,416905.18299999996,110
SAU,1996,408880.117,406253.75,405567.948,418877.583,410233.09366666665,110
SAU,1997,403204.726,408880.117,406253.75,405567.948,406900.605,110
SAU,1998,416223.784,403204.726,408880.117,406253.75,406112.8643333334,110
SAU,1999,380992.875,416223.784,403204.726,408880.117,409436.20900000003,110
SAU,2000,410059.696,380992.875,416223.784,403204.726,400140.46166666667,110
SAU,2001,396345.692,410059.696,380992.875,416223.784,402425.45166666666,110
SAU,2002,359198.602,396345.692,410059.696,380992.875,395799.42100000003,110
SAU,2003,425900.193,359198.602,396345.692,410059.696,388534.66333333333,110
SAU,2004,451782.862,425900.193,359198.602,396345.692,393814.82899999997,110
SAU,2005,473654.351,451782.862,425900.193,359198.602,412293.8856666667,110
SAU,2006,466295.444,473654.351,451782.862,425900.193,450445.80199999997,110
SAU,2007,446437.671,466295.444,473654.351,451782.862,463910.8856666667,110
SAU,2008,467050.334,446437.671,466295.444,473654.351,462129.15533333336,110
SAU,2009,414457.971,467050.334,446437.671,466295.444,459927.8163333333,110
SAU,2010,413504.961,414457.971,467050.334,446437.671,442648.65866666666,110
SAU,2011,471514.649,413504.961,414457.971,467050.334,431671.0886666667,110
SAU,2012,495777.809,471514.649,413504.961,414457.971,433159.1936666667,110
SAU,2013,488038.917,495777.809,471514.649,413504.961,460265.8063333333,110
SAU,2014,491857.055,488038.917,495777.809,471514.649,485110.4583333333,110
SAU,2015,516156.791,491857.055,488038.917,495777.809,491891.26033333334,110
SAU,2016,531161.119,516156.791,491857.055,488038.917,498684.25433333335,110
SAU,2017,507805.249,531161.119,516156.791,491857.055,513058.3216666666,110
SDN,1974,0.0,0.0,0.0,0.0,0.0,111
SDN,1975,0.0,0.0,0.0,0.0,0.0,111
SDN,1976,0.0,0.0,0.0,0.0,0.0,111
SDN,1977,0.0,0.0,0.0,0.0,0.0,111
SDN,1978,0.0,0.0,0.0,0.0,0.0,111
SDN,1979,0.0,0.0,0.0,0.0,0.0,111
SDN,1980,0.0,0.0,0.0,0.0,0.0,111
SDN,1981,0.0,0.0,0.0,0.0,0.0,111
SDN,1982,0.0,0.0,0.0,0.0,0.0,111
SDN,1983,0.0,0.0,0.0,0.0,0.0,111
SDN,1984,0.0,0.0,0.0,0.0,0.0,111
SDN,1985,0.0,0.0,0.0,0.0,0.0,111
SDN,1986,0.0,0.0,0.0,0.0,0.0,111
SDN,1987,0.0,0.0,0.0,0.0,0.0,111
SDN,1988,0.0,0.0,0.0,0.0,0.0,111
SDN,1989,0.0,0.0,0.0,0.0,0.0,111
SDN,1990,0.0,0.0,0.0,0.0,0.0,111
SDN,1991,0.0,0.0,0.0,0.0,0.0,111
SDN,1992,0.0,0.0,0.0,0.0,0.0,111
SDN,1993,0.0,0.0,0.0,0.0,0.0,111
SDN,1994,0.0,0.0,0.0,0.0,0.0,111
SDN,1995,0.0,0.0,0.0,0.0,0.0,111
SDN,1996,103.837,0.0,0.0,0.0,0.0,111
SDN,1997,258.574,103.837,0.0,0.0,34.61233333333333,111
SDN,1998,517.149,258.574,103.837,0.0,120.80366666666667,111
SDN,1999,3512.131,517.149,258.574,103.837,293.18666666666667,111
SDN,2000,9016.506,3512.131,517.149,258.574,1429.2846666666665,111
SDN,2001,10581.185,9016.506,3512.131,517.149,4348.595333333333,111
SDN,2002,12251.738,10581.185,9016.506,3512.131,7703.274,111
SDN,2003,13488.619,12251.738,10581.185,9016.506,10616.476333333332,111
SDN,2004,15321.035,13488.619,12251.738,10581.185,12107.180666666667,111
SDN,2005,15524.637,15321.035,13488.619,12251.738,13687.130666666666,111
SDN,2006,17560.655,15524.637,15321.035,13488.619,14778.097,111
SDN,2007,24228.614,17560.655,15524.637,15321.035,16135.442333333334,111
SDN,2008,23513.971,24228.614,17560.655,15524.637,19104.635333333335,111
SDN,2009,24165.497,23513.971,24228.614,17560.655,21767.746666666666,111
SDN,2010,23520.079,24165.497,23513.971,24228.614,23969.36066666667,111
SDN,2011,23039.579,23520.079,24165.497,23513.971,23733.182333333334,111
SDN,2012,6379.862,23039.579,23520.079,24165.497,23575.051666666666,111
SDN,2013,6006.253,6379.862,23039.579,23520.079,17646.506666666664,111
SDN,2014,6108.054,6006.253,6379.862,23039.579,11808.564666666667,111
SDN,2015,5344.547,6108.054,6006.253,6379.862,6164.723000000001,111
SDN,2016,5190.828,5344.547,6108.054,6006.253,5819.6179999999995,111
SDN,2017,4293.962,5190.828,5344.547,6108.054,5547.809666666667,111
SEN,1974,0.0,0.0,0.0,0.0,0.0,112
SEN,1975,0.0,0.0,0.0,0.0,0.0,112
SEN,1976,0.0,0.0,0.0,0.0,0.0,112
SEN,1977,0.0,0.0,0.0,0.0,0.0,112
SEN,1978,0.0,0.0,0.0,0.0,0.0,112
SEN,1979,0.0,0.0,0.0,0.0,0.0,112
SEN,1980,0.0,0.0,0.0,0.0,0.0,112
SEN,1981,0.0,0.0,0.0,0.0,0.0,112
SEN,1982,0.0,0.0,0.0,0.0,0.0,112
SEN,1983,0.0,0.0,0.0,0.0,0.0,112
SEN,1984,0.0,0.0,0.0,0.0,0.0,112
SEN,1985,0.0,0.0,0.0,0.0,0.0,112
SEN,1986,0.0,0.0,0.0,0.0,0.0,112
SEN,1987,1.018,0.0,0.0,0.0,0.0,112
SEN,1988,3.054,1.018,0.0,0.0,0.3393333333333333,112
SEN,1989,2.036,3.054,1.018,0.0,1.3573333333333333,112
SEN,1990,1.018,2.036,3.054,1.018,2.036,112
SEN,1991,1.018,1.018,2.036,3.054,2.036,112
SEN,1992,1.018,1.018,1.018,2.036,1.357333333333333,112
SEN,1993,1.018,1.018,1.018,1.018,1.018,112
SEN,1994,1.018,1.018,1.018,1.018,1.018,112
SEN,1995,1.018,1.018,1.018,1.018,1.018,112
SEN,1996,1.018,1.018,1.018,1.018,1.018,112
SEN,1997,1.018,1.018,1.018,1.018,1.018,112
SEN,1998,2.036,1.018,1.018,1.018,1.018,112
SEN,1999,1.018,2.036,1.018,1.018,1.357333333333333,112
SEN,2000,0.0,1.018,2.036,1.018,1.3573333333333333,112
SEN,2001,0.0,0.0,1.018,2.036,1.0179999999999998,112
SEN,2002,0.0,0.0,0.0,1.018,0.3393333333333332,112
SEN,2003,0.0,0.0,0.0,0.0,0.0,112
SEN,2004,0.0,0.0,0.0,0.0,0.0,112
SEN,2005,0.0,0.0,0.0,0.0,0.0,112
SEN,2006,0.0,0.0,0.0,0.0,0.0,112
SEN,2007,0.0,0.0,0.0,0.0,0.0,112
SEN,2008,0.0,0.0,0.0,0.0,0.0,112
SEN,2009,0.0,0.0,0.0,0.0,0.0,112
SEN,2010,0.0,0.0,0.0,0.0,0.0,112
SEN,2011,0.0,0.0,0.0,0.0,0.0,112
SEN,2012,0.0,0.0,0.0,0.0,0.0,112
SEN,2013,0.0,0.0,0.0,0.0,0.0,112
SEN,2014,0.0,0.0,0.0,0.0,0.0,112
SEN,2015,0.0,0.0,0.0,0.0,0.0,112
SEN,2016,0.0,0.0,0.0,0.0,0.0,112
SEN,2017,0.0,0.0,0.0,0.0,0.0,112
SGP,1974,0.0,0.0,0.0,0.0,0.0,113
SGP,1975,0.0,0.0,0.0,0.0,0.0,113
SGP,1976,0.0,0.0,0.0,0.0,0.0,113
SGP,1977,0.0,0.0,0.0,0.0,0.0,113
SGP,1978,0.0,0.0,0.0,0.0,0.0,113
SGP,1979,0.0,0.0,0.0,0.0,0.0,113
SGP,1980,0.0,0.0,0.0,0.0,0.0,113
SGP,1981,0.0,0.0,0.0,0.0,0.0,113
SGP,1982,0.0,0.0,0.0,0.0,0.0,113
SGP,1983,0.0,0.0,0.0,0.0,0.0,113
SGP,1984,0.0,0.0,0.0,0.0,0.0,113
SGP,1985,0.0,0.0,0.0,0.0,0.0,113
SGP,1986,0.0,0.0,0.0,0.0,0.0,113
SGP,1987,0.0,0.0,0.0,0.0,0.0,113
SGP,1988,0.0,0.0,0.0,0.0,0.0,113
SGP,1989,0.0,0.0,0.0,0.0,0.0,113
SGP,1990,0.0,0.0,0.0,0.0,0.0,113
SGP,1991,0.0,0.0,0.0,0.0,0.0,113
SGP,1992,0.0,0.0,0.0,0.0,0.0,113
SGP,1993,0.0,0.0,0.0,0.0,0.0,113
SGP,1994,0.0,0.0,0.0,0.0,0.0,113
SGP,1995,0.0,0.0,0.0,0.0,0.0,113
SGP,1996,0.0,0.0,0.0,0.0,0.0,113
SGP,1997,0.0,0.0,0.0,0.0,0.0,113
SGP,1998,0.0,0.0,0.0,0.0,0.0,113
SGP,1999,0.0,0.0,0.0,0.0,0.0,113
SGP,2000,0.0,0.0,0.0,0.0,0.0,113
SGP,2001,0.0,0.0,0.0,0.0,0.0,113
SGP,2002,0.0,0.0,0.0,0.0,0.0,113
SGP,2003,0.0,0.0,0.0,0.0,0.0,113
SGP,2004,0.0,0.0,0.0,0.0,0.0,113
SGP,2005,0.0,0.0,0.0,0.0,0.0,113
SGP,2006,0.0,0.0,0.0,0.0,0.0,113
SGP,2007,0.0,0.0,0.0,0.0,0.0,113
SGP,2008,0.0,0.0,0.0,0.0,0.0,113
SGP,2009,0.0,0.0,0.0,0.0,0.0,113
SGP,2010,0.0,0.0,0.0,0.0,0.0,113
SGP,2011,0.0,0.0,0.0,0.0,0.0,113
SGP,2012,0.0,0.0,0.0,0.0,0.0,113
SGP,2013,0.0,0.0,0.0,0.0,0.0,113
SGP,2014,0.0,0.0,0.0,0.0,0.0,113
SGP,2015,0.0,0.0,0.0,0.0,0.0,113
SGP,2016,0.0,0.0,0.0,0.0,0.0,113
SGP,2017,0.0,0.0,0.0,0.0,0.0,113
SLV,1974,0.0,0.0,0.0,0.0,0.0,114
SLV,1975,0.0,0.0,0.0,0.0,0.0,114
SLV,1976,0.0,0.0,0.0,0.0,0.0,114
SLV,1977,0.0,0.0,0.0,0.0,0.0,114
SLV,1978,0.0,0.0,0.0,0.0,0.0,114
SLV,1979,0.0,0.0,0.0,0.0,0.0,114
SLV,1980,0.0,0.0,0.0,0.0,0.0,114
SLV,1981,0.0,0.0,0.0,0.0,0.0,114
SLV,1982,0.0,0.0,0.0,0.0,0.0,114
SLV,1983,0.0,0.0,0.0,0.0,0.0,114
SLV,1984,0.0,0.0,0.0,0.0,0.0,114
SLV,1985,0.0,0.0,0.0,0.0,0.0,114
SLV,1986,0.0,0.0,0.0,0.0,0.0,114
SLV,1987,0.0,0.0,0.0,0.0,0.0,114
SLV,1988,0.0,0.0,0.0,0.0,0.0,114
SLV,1989,0.0,0.0,0.0,0.0,0.0,114
SLV,1990,0.0,0.0,0.0,0.0,0.0,114
SLV,1991,0.0,0.0,0.0,0.0,0.0,114
SLV,1992,0.0,0.0,0.0,0.0,0.0,114
SLV,1993,0.0,0.0,0.0,0.0,0.0,114
SLV,1994,0.0,0.0,0.0,0.0,0.0,114
SLV,1995,0.0,0.0,0.0,0.0,0.0,114
SLV,1996,0.0,0.0,0.0,0.0,0.0,114
SLV,1997,0.0,0.0,0.0,0.0,0.0,114
SLV,1998,0.0,0.0,0.0,0.0,0.0,114
SLV,1999,0.0,0.0,0.0,0.0,0.0,114
SLV,2000,0.0,0.0,0.0,0.0,0.0,114
SLV,2001,0.0,0.0,0.0,0.0,0.0,114
SLV,2002,0.0,0.0,0.0,0.0,0.0,114
SLV,2003,0.0,0.0,0.0,0.0,0.0,114
SLV,2004,0.0,0.0,0.0,0.0,0.0,114
SLV,2005,0.0,0.0,0.0,0.0,0.0,114
SLV,2006,0.0,0.0,0.0,0.0,0.0,114
SLV,2007,0.0,0.0,0.0,0.0,0.0,114
SLV,2008,0.0,0.0,0.0,0.0,0.0,114
SLV,2009,0.0,0.0,0.0,0.0,0.0,114
SLV,2010,0.0,0.0,0.0,0.0,0.0,114
SLV,2011,0.0,0.0,0.0,0.0,0.0,114
SLV,2012,0.0,0.0,0.0,0.0,0.0,114
SLV,2013,0.0,0.0,0.0,0.0,0.0,114
SLV,2014,0.0,0.0,0.0,0.0,0.0,114
SLV,2015,0.0,0.0,0.0,0.0,0.0,114
SLV,2016,0.0,0.0,0.0,0.0,0.0,114
SLV,2017,0.0,0.0,0.0,0.0,0.0,114
SRB,1993,1172.102,1189.459,1123.094,1085.317,1132.6233333333332,115
SRB,1994,1051.624,1172.102,1189.459,1123.094,1161.5516666666667,115
SRB,1995,1089.401,1051.624,1172.102,1189.459,1137.7283333333335,115
SRB,1996,1044.477,1089.401,1051.624,1172.102,1104.3756666666668,115
SRB,1997,1004.659,1044.477,1089.401,1051.624,1061.834,115
SRB,1998,938.294,1004.659,1044.477,1089.401,1046.179,115
SRB,1999,985.26,938.294,1004.659,1044.477,995.8100000000001,115
SRB,2000,998.533,985.26,938.294,1004.659,976.0709999999999,115
SRB,2001,917.874,998.533,985.26,938.294,974.029,115
SRB,2002,829.048,917.874,998.533,985.26,967.2223333333333,115
SRB,2003,789.229,829.048,917.874,998.533,915.1516666666666,115
SRB,2004,665.688,789.229,829.048,917.874,845.3836666666667,115
SRB,2005,662.625,665.688,789.229,829.048,761.3216666666667,115
SRB,2006,659.562,662.625,665.688,789.229,705.8473333333335,115
SRB,2007,654.458,659.562,662.625,665.688,662.625,115
SRB,2008,652.416,654.458,659.562,662.625,658.8816666666667,115
SRB,2009,677.664,652.416,654.458,659.562,655.4786666666668,115
SRB,2010,914.111,677.664,652.416,654.458,661.5126666666666,115
SRB,2011,1076.667,914.111,677.664,652.416,748.0636666666666,115
SRB,2012,1187.5,1076.667,914.111,677.664,889.4806666666667,115
SRB,2013,1224.444,1187.5,1076.667,914.111,1059.4260000000002,115
SRB,2014,1169.556,1224.444,1187.5,1076.667,1162.8703333333333,115
SRB,2015,1078.778,1169.556,1224.444,1187.5,1193.8333333333333,115
SRB,2016,981.667,1078.778,1169.556,1224.444,1157.5926666666667,115
SRB,2017,933.111,981.667,1078.778,1169.556,1076.667,115
SVK,1974,103.781,127.731,151.681,158.666,146.02599999999998,116
SVK,1975,93.802,103.781,127.731,151.681,127.731,116
SVK,1976,79.832,93.802,103.781,127.731,108.438,116
SVK,1977,68.855,79.832,93.802,103.781,92.47166666666668,116
SVK,1978,60.872,68.855,79.832,93.802,80.82966666666667,116
SVK,1979,51.891,60.872,68.855,79.832,69.85300000000001,116
SVK,1980,41.912,51.891,60.872,68.855,60.53933333333334,116
SVK,1981,38.918,41.912,51.891,60.872,51.55833333333334,116
SVK,1982,34.926,38.918,41.912,51.891,44.24033333333333,116
SVK,1983,36.922,34.926,38.918,41.912,38.58533333333333,116
SVK,1984,34.926,36.922,34.926,38.918,36.922,116
SVK,1985,65.861,34.926,36.922,34.926,35.59133333333333,116
SVK,1986,86.817,65.861,34.926,36.922,45.903,116
SVK,1987,95.798,86.817,65.861,34.926,62.53466666666666,116
SVK,1988,97.794,95.798,86.817,65.861,82.82533333333333,116
SVK,1989,96.796,97.794,95.798,86.817,93.46966666666667,116
SVK,1990,72.657,96.796,97.794,95.798,96.79599999999999,116
SVK,1991,71.128,72.657,96.796,97.794,89.08233333333332,116
SVK,1992,72.613,71.128,72.657,96.796,80.19366666666667,116
SVK,1993,66.645,72.613,71.128,72.657,72.13266666666668,116
SVK,1994,66.645,66.645,72.613,71.128,70.12866666666666,116
SVK,1995,73.608,66.645,66.645,72.613,68.63433333333332,116
SVK,1996,70.624,73.608,66.645,66.645,68.966,116
SVK,1997,63.661,70.624,73.608,66.645,70.29233333333333,116
SVK,1998,59.682,63.661,70.624,73.608,69.29766666666667,116
SVK,1999,65.352,59.682,63.661,70.624,64.65566666666668,116
SVK,2000,58.586,65.352,59.682,63.661,62.89833333333333,116
SVK,2001,45.76,58.586,65.352,59.682,61.20666666666667,116
SVK,2002,43.771,45.76,58.586,65.352,56.566,116
SVK,2003,41.781,43.771,45.76,58.586,49.37233333333333,116
SVK,2004,37.666,41.781,43.771,45.76,43.77066666666667,116
SVK,2005,30.505,37.666,41.781,43.771,41.07266666666667,116
SVK,2006,27.754,30.505,37.666,41.781,36.650666666666666,116
SVK,2007,21.702,27.754,30.505,37.666,31.974999999999998,116
SVK,2008,17.713,21.702,27.754,30.505,26.653666666666666,116
SVK,2009,14.761,17.713,21.702,27.754,22.38966666666667,116
SVK,2010,12.793,14.761,17.713,21.702,18.058666666666667,116
SVK,2011,14.761,12.793,14.761,17.713,15.089,116
SVK,2012,10.824,14.761,12.793,14.761,14.104999999999999,116
SVK,2013,9.84,10.824,14.761,12.793,12.792666666666667,116
SVK,2014,8.856,9.84,10.824,14.761,11.808333333333332,116
SVK,2015,9.84,8.856,9.84,10.824,9.84,116
SVK,2016,8.256,9.84,8.856,9.84,9.511999999999999,116
SVK,2017,6.192,8.256,9.84,8.856,8.984,116
SVN,1993,2.049,2.049,2.049,3.074,2.3906666666666667,117
SVN,1994,2.049,2.049,2.049,2.049,2.049,117
SVN,1995,2.049,2.049,2.049,2.049,2.049,117
SVN,1996,1.025,2.049,2.049,2.049,2.049,117
SVN,1997,1.025,1.025,2.049,2.049,1.7076666666666667,117
SVN,1998,1.027,1.025,1.025,2.049,1.3663333333333334,117
SVN,1999,1.051,1.027,1.025,1.025,1.0256666666666667,117
SVN,2000,0.994,1.051,1.027,1.025,1.0343333333333333,117
SVN,2001,0.0,0.994,1.051,1.027,1.024,117
SVN,2002,0.994,0.0,0.994,1.051,0.6816666666666666,117
SVN,2003,0.0,0.994,0.0,0.994,0.6626666666666666,117
SVN,2004,0.0,0.0,0.994,0.0,0.3313333333333333,117
SVN,2005,0.0,0.0,0.0,0.994,0.3313333333333333,117
SVN,2006,0.0,0.0,0.0,0.0,0.0,117
SVN,2007,0.0,0.0,0.0,0.0,0.0,117
SVN,2008,0.0,0.0,0.0,0.0,0.0,117
SVN,2009,0.0,0.0,0.0,0.0,0.0,117
SVN,2010,0.0,0.0,0.0,0.0,0.0,117
SVN,2011,0.0,0.0,0.0,0.0,0.0,117
SVN,2012,0.0,0.0,0.0,0.0,0.0,117
SVN,2013,0.0,0.0,0.0,0.0,0.0,117
SVN,2014,0.0,0.0,0.0,0.0,0.0,117
SVN,2015,0.0,0.0,0.0,0.0,0.0,117
SVN,2016,0.0,0.0,0.0,0.0,0.0,117
SVN,2017,0.0,0.0,0.0,0.0,0.0,117
SWE,1974,0.0,0.0,0.0,0.0,0.0,118
SWE,1975,0.0,0.0,0.0,0.0,0.0,118
SWE,1976,3.021,0.0,0.0,0.0,0.0,118
SWE,1977,1.007,3.021,0.0,0.0,1.007,118
SWE,1978,1.007,1.007,3.021,0.0,1.3426666666666665,118
SWE,1979,1.007,1.007,1.007,3.021,1.6783333333333335,118
SWE,1980,25.175,1.007,1.007,1.007,1.007,118
SWE,1981,6.042,25.175,1.007,1.007,9.063,118
SWE,1982,14.098,6.042,25.175,1.007,10.741333333333332,118
SWE,1983,23.161,14.098,6.042,25.175,15.104999999999999,118
SWE,1984,13.091,23.161,14.098,6.042,14.433666666666667,118
SWE,1985,8.056,13.091,23.161,14.098,16.783333333333335,118
SWE,1986,4.028,8.056,13.091,23.161,14.769333333333334,118
SWE,1987,4.028,4.028,8.056,13.091,8.391666666666666,118
SWE,1988,3.021,4.028,4.028,8.056,5.370666666666666,118
SWE,1989,3.021,3.021,4.028,4.028,3.6923333333333326,118
SWE,1990,3.021,3.021,3.021,4.028,3.356666666666667,118
SWE,1991,2.014,3.021,3.021,3.021,3.021,118
SWE,1992,1.007,2.014,3.021,3.021,2.685333333333333,118
SWE,1993,0.0,1.007,2.014,3.021,2.014,118
SWE,1994,5.035,0.0,1.007,2.014,1.007,118
SWE,1995,4.028,5.035,0.0,1.007,2.014,118
SWE,1996,0.0,4.028,5.035,0.0,3.0209999999999995,118
SWE,1997,0.0,0.0,4.028,5.035,3.0209999999999995,118
SWE,1998,0.0,0.0,0.0,4.028,1.3426666666666665,118
SWE,1999,0.0,0.0,0.0,0.0,0.0,118
SWE,2000,0.0,0.0,0.0,0.0,0.0,118
SWE,2001,0.0,0.0,0.0,0.0,0.0,118
SWE,2002,0.0,0.0,0.0,0.0,0.0,118
SWE,2003,0.0,0.0,0.0,0.0,0.0,118
SWE,2004,0.0,0.0,0.0,0.0,0.0,118
SWE,2005,0.0,0.0,0.0,0.0,0.0,118
SWE,2006,0.0,0.0,0.0,0.0,0.0,118
SWE,2007,0.0,0.0,0.0,0.0,0.0,118
SWE,2008,0.0,0.0,0.0,0.0,0.0,118
SWE,2009,0.0,0.0,0.0,0.0,0.0,118
SWE,2010,0.0,0.0,0.0,0.0,0.0,118
SWE,2011,0.0,0.0,0.0,0.0,0.0,118
SWE,2012,0.0,0.0,0.0,0.0,0.0,118
SWE,2013,0.0,0.0,0.0,0.0,0.0,118
SWE,2014,0.0,0.0,0.0,0.0,0.0,118
SWE,2015,0.0,0.0,0.0,0.0,0.0,118
SWE,2016,0.0,0.0,0.0,0.0,0.0,118
SWE,2017,0.0,0.0,0.0,0.0,0.0,118
SYR,1974,6451.632,5565.11,5885.382,5310.096,5586.862666666667,119
SYR,1975,9610.18,6451.632,5565.11,5885.382,5967.374666666667,119
SYR,1976,10081.051,9610.18,6451.632,5565.11,7208.973999999999,119
SYR,1977,9153.365,10081.051,9610.18,6451.632,8714.287666666665,119
SYR,1978,9963.584,9153.365,10081.051,9610.18,9614.865333333333,119
SYR,1979,8735.706,9963.584,9153.365,10081.051,9732.666666666666,119
SYR,1980,9234.688,8735.706,9963.584,9153.365,9284.218333333334,119
SYR,1981,9530.865,9234.688,8735.706,9963.584,9311.326000000001,119
SYR,1982,9045.938,9530.865,9234.688,8735.706,9167.086333333335,119
SYR,1983,9396.33,9045.938,9530.865,9234.688,9270.497000000001,119
SYR,1984,9454.562,9396.33,9045.938,9530.865,9324.377666666667,119
SYR,1985,9282.105,9454.562,9396.33,9045.938,9298.943333333335,119
SYR,1986,9341.148,9282.105,9454.562,9396.33,9377.665666666668,119
SYR,1987,12413.317,9341.148,9282.105,9454.562,9359.271666666666,119
SYR,1988,14220.496,12413.317,9341.148,9282.105,10345.523333333333,119
SYR,1989,17569.803,14220.496,12413.317,9341.148,11991.653666666665,119
SYR,1990,20712.287,17569.803,14220.496,12413.317,14734.538666666665,119
SYR,1991,24748.322,20712.287,17569.803,14220.496,17500.862,119
SYR,1992,25852.71,24748.322,20712.287,17569.803,21010.137333333336,119
SYR,1993,26873.766,25852.71,24748.322,20712.287,23771.106333333333,119
SYR,1994,29115.673,26873.766,25852.71,24748.322,25824.93266666667,119
SYR,1995,30621.656,29115.673,26873.766,25852.71,27280.716333333334,119
